"time","div.outflow[1]","div.outflow[2]","div.outflow[3]","div.outflow[4]","div.outflow[5]","div.to_CL[1]","div.to_CL[2]","div.to_CL[3]","div.to_CL[4]","div.to_CL[5]"
0,0,0,0,0,0,0,0,0,0,0
0.05,0.005239127762953341,0.003497617092436944,3.535735601727614e-05,0.2085244825622622,0,0.005239127762953341,0.003497617092436944,3.535735601727614e-05,0.2085244825622622,0
0.1,0.009622320191561807,0.006423796702011723,6.493805953515245e-05,0.3829804258143232,0,0.009622320191561807,0.006423796702011723,6.493805953515245e-05,0.3829804258143232,0
0.15,0.01329130622405346,0.008873139588329493,8.969842814292077e-05,0.5290078337874473,0,0.01329130622405346,0.008873139588329493,8.969842814292077e-05,0.5290078337874473,0
0.2,0.01636418849567884,0.01092447657622889,0.0001104353614091216,0.6513065225567619,0,0.01636418849567884,0.01092447657622889,0.0001104353614091216,0.6513065225567619,0
0.25,0.01893919645883668,0.01264337366175545,0.0001278116649579423,0.7537854721872761,0,0.01893919645883668,0.01264337366175545,0.0001278116649579423,0.7537854721872761,0
0.3,0.02109827050918995,0.01408452431732597,0.0001423802342440347,0.839705453606999,0,0.02109827050918995,0.01408452431732597,0.0001423802342440347,0.839705453606999,0
0.35,0.02291012341285288,0.01529379291160619,0.0001546047114515911,0.9118008552839326,0,0.02291012341285288,0.01529379291160619,0.0001546047114515911,0.9118008552839326,0
0.4,0.02443209531556003,0.01630945287775255,0.0001648720021174228,0.9723535015950086,0,0.02443209531556003,0.01630945287775255,0.0001648720021174228,0.9723535015950086,0
0.45,0.02571196477478578,0.01716339552885057,0.0001735044950270479,1.023264721210028,0,0.02571196477478578,0.01716339552885057,0.0001735044950270479,1.023264721210028,0
0.5,0.02678964577426853,0.01788226277014638,0.0001807715127846915,1.066122878277626,0,0.02678964577426853,0.01788226277014638,0.0001807715127846915,1.066122878277626,0
0.55,0.02769843595870606,0.01848828026298079,0.0001868977342543101,1.102253044837304,0,0.02769843595870606,0.01848828026298079,0.0001868977342543101,1.102253044837304,0
0.6,0.02846620602113283,0.01900005131000437,0.0001920712199326835,1.132764331473074,0,0.02846620602113283,0.01900005131000437,0.0001920712199326835,1.132764331473074,0
0.65,0.0291162703081216,0.01943313796182378,0.0001964492863473313,1.158584532318736,0,0.0291162703081216,0.01943313796182378,0.0001964492863473313,1.158584532318736,0
0.7,0.02966815834448991,0.01980057599020239,0.0002001637119124827,1.180490827252407,0,0.02966815834448991,0.01980057599020239,0.0002001637119124827,1.180490827252407,0
0.75,0.03013810671571002,0.02011320320725824,0.0002033240559026815,1.199129355963461,0,0.03013810671571002,0.02011320320725824,0.0002033240559026815,1.199129355963461,0
0.8,0.03053954779827754,0.02037998568067257,0.0002060209561571914,1.215034666581679,0,0.03053954779827754,0.02037998568067257,0.0002060209561571914,1.215034666581679,0
0.85,0.03088398795368443,0.0206086039064036,0.0002083320546907452,1.228664662716691,0,0.03088398795368443,0.0206086039064036,0.0002083320546907452,1.228664662716691,0
0.9,0.03118073449038702,0.02080527056278294,0.000210320155372581,1.240389738136893,0,0.03118073449038702,0.02080527056278294,0.000210320155372581,1.240389738136893,0
0.95,0.03143766218357209,0.0209752421436375,0.0002120383960176374,1.250523279831944,0,0.03143766218357209,0.0209752421436375,0.0002120383960176374,1.250523279831944,0
